"hotel_id","content"
"102726060","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This lodge warmly welcomes guests in Palia Kalan.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. A baggage storage service, a safe, a library, room service and a coin-operated laundry are available. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. Wheelchair-accessible facilities are available. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park. Active guests can make use of the bicycle hire service to explore the surrounding area.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. Extra beds can be requested. WiFi ensures additional comfort. Amenities in the bathrooms include a shower. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a refreshing swim in the outdoor pool area. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. Breakfast, lunch and dinner will satisfy appetites big and small.</div>"
"102726510","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This design hotel is near the sea and centrally located on a major thoroughfare – ideal for guests who'd like to get to know Manavgat a bit better.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel was modernised in 2021. The hotel has a lift and features 455 rooms and 17 suites. English- and German-speaking staff at the reception desk in the lobby are happy to answer any questions. Amenities include a baggage storage service, a safe and a drinks machine. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. A number of shops, including a supermarket and souvenir shop, are great for shopping or just browsing. The grounds of the hotel feature a playground and a lovely garden. Additional amenities include a TV room and a playroom. Parking spaces are available to guests travelling by car. Other services include a 24-hour security service, a car hire service, medical assistance, a transfer service, room service, an alarm call service, a laundry service, a hairdresser, a coin-operated laundry, a page service, a hotel doctor and a hotel shuttle bus. A business centre with projector, a flip chart and pens and photocopier is available. The congress service offers support with all aspects of event organisation. The conference room is available for conferences, lectures and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a kitchen and a bathroom. Air conditioning ensures comfortable temperatures. Guests can relax and enjoy the sea views from the balcony or private terrace of some rooms. Guests are sure to get a good night's sleep in the double bed. Separate bedrooms are available. Children's beds can be requested for younger guests. A safe and a minibar are also available. Additional features include a mini fridge and a tea/coffee station. A telephone, a TV and WiFi (no extra charge) are provided as well. Slippers are included. Bathrooms are equipped with a shower. A hairdryer, a vanity mirror and a telephone are available for daily use. Cosmetic products and a selection of towels provide additional comfort in the bathrooms. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms. The hotel has family rooms and non-smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The pool area, which includes 2 outdoor pools and an indoor pool, is great for working out or just relaxing. Younger swimmers can splash around in the children's swimming area. Pure relaxation in the hot tub, fun on the waterslide and refreshing drinks at the pool bar – guests will experience just how rich and varied a day in the water can be. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. The hotel offers outdoor sports, including cycling/mountain biking, bocce, beach volleyball, volleyball, archery, fishing and jogging. A wide range of sports are available, including water sports such as banana boat rides, catamaraning and aquafit or, for a fee, diving. Sports enthusiasts are also offered a wide range of indoor activities, including a gym, table tennis, billiards, darts, callisthenics and aerobics. Various wellness options are available at the hotel, including a sauna, a steam bath, a hammam, a beauty salon, massage treatments, anti-ageing treatments and Ayurveda treatments. Additional leisure activities include a kids' club, a kids' disco, live music, a dance club and a nightclub. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Dining facilities include 4 restaurants, a breakfast room, a café, a bar and a lobby bar. Refreshing drinks at the beach bar are a perfect way to enjoy warm weather. Catering options include full board, all-inclusive and all-inclusive special. All-inclusive holidaymakers enjoy special extras like snacks, in addition to a selection of alcoholic and non-alcoholic beverages. A generous breakfast, lunch and dinner tempt guests with a wide range of dishes. Gluten-free meals, vegetarian dishes and halal food can be prepared on request. The show cooking is a particularly special attraction.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA and MasterCard.</div>"
"102728288","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Bruges.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">A banquet hall is available to guests. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for a fee.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Other features include a TV and WiFi. Bathrooms are equipped with a shower and a whirlpool bath, as well as a hairdryer.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. A wellness area with a hammam is available at the hotel. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A fortifying breakfast is served daily.</div>"
"102729350","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Located in Colombo, this hotel is ideal for those in need of an adults-only holiday.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">8 rooms are available to guests at this hotel, which includes a reception desk. The hotel provides a baggage storage service, a safe, a transfer service, room service (limited hours), a laundry service, a coin-operated laundry and a smoking area. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Other services include a hotel shuttle bus.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. A minibar and a desk are also available. An ironing set is provided for guests' convenience. Other features include a television with cable channels and WiFi (no extra charge). Slippers are included. A hairdryer and bathrobes are on hand in the bathrooms for everyday use. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a refreshing swim in the outdoor pool area. Fine weather can be enjoyed on the terrace. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted at the hotel: VISA and MasterCard.</div>"
"102729459","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Chonburi.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has a lift and features 246 rooms. The friendly staff at the reception desk in the lobby are happy to answer any questions. Amenities include a baggage storage service and a safe. Wireless internet access in public areas (no extra charge) allows guests to stay connected. The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. Parking spaces are available to guests travelling by car (no extra charge). Further services include a babysitting service, a transfer service, 24-hour room service, a laundry service and a coin-operated laundry. Complimentary newspapers are available. The conference room is available for conferences, lectures and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain just the right temperature. A balcony is included as standard in some rooms. An extra bed is available for a fee. A desk is provided. Additional features include a refrigerator and a tea/coffee station. Other features include a telephone, a flatscreen television with cable channels and WiFi (no extra charge). Slippers are included. Bathrooms are equipped with a shower and bathrobes. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms can be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex includes a children's swimming area and is ideal for working out or just relaxing. Sun loungers and parasols on the terrace invite guests to relax and unwind. Refreshing drinks are served at the poolside snack bar. There are many ways to relax or stay active at the hotel, including a gym, aerobics, a spa, a sauna, a steam bath and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">2 restaurants, a café and a bar are available to guests. A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: VISA, JCB and MasterCard.</div>"
"102729585","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Naftalan.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. The hotel provides a baggage storage service, a safe and a coin-operated laundry. A tour desk is available to assist guests with booking excursions. The hotel has wheelchair-accessible facilities and a lift. Guests arriving by car can park their vehicles in the car park for no extra charge. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">A number of amenities provide extra comfort during a stay at the hotel. Wheelchair-accessible rooms can also be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. Guests can enjoy a refreshing swim in the outdoor pool area. There are many ways to relax or stay active at the hotel, including a spa and a hammam. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The hotel includes 3 restaurants and a café. A delicious breakfast provides energy for the rest of the day.</div>"
"102731121","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Perfect for those in need of an adults-only holiday, this historic hotel is situated off the beaten track just a few minutes' walk from the centre of Bruges.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk in the lobby are happy to answer any questions. The hotel provides a baggage storage service and a transfer service. Wireless internet access is provided in public areas (no extra charge). A fireplace creates a cosy atmosphere. Guests of the hotel can enjoy various recreational facilities, including the garden, during their stay.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with adjustable central heating. Features include a tea/coffee station and WiFi (no extra charge). A hairdryer and bathrobes are provided in the bathrooms, which include a shower and a bathtub. Cosmetic products and a selection of towels provide additional comfort in the bathrooms. The hotel has non-smoking rooms. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A dining room and a bar are available to guests. Bed and breakfast can be booked. A generous breakfast buffet guarantees a great start to the day.</div>"
"102731195","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Located in Ghent, this lodge is ideal for those in need of an adults-only holiday.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Wireless internet access (no extra charge) is provided in public areas. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park. Active guests can make use of the bicycle hire service to explore the surrounding area.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">The rooms have a living area and a bathroom. Air conditioning ensures comfortable temperatures. A balcony or terrace is among the standard features of some rooms. Separate bedrooms can be booked. A minibar is provided. A TV and WiFi provide all the essentials for a comfortable holiday. A hairdryer is provided in the bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A delicious breakfast provides energy for the rest of the day.</div>"
"102732238","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Airlie Beach, just a few steps from the beach.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has 40 rooms, which are located on 3 storeys and are reachable by lift. The friendly staff at the reception desk are happy to answer any questions. Amenities available at the hotel include a baggage storage service and a safe. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. There are a number of shops as well. A garden provides extra space for rest and relaxation in the open air. Parking spaces are available to guests travelling by car (for a fee). Further services include a babysitting service, a childcare service, a transfer service, room service, a laundry service, a coin-operated laundry, a page service and a hotel shuttle bus. A bicycle hire service gives guests the opportunity to explore the surrounding area independently. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and a fan ensure that rooms maintain comfortable temperatures. Guests can enjoy the sea view from a balcony or terrace. A minibar is provided. Guests will also find a refrigerator included among the standard features. An ironing set is provided for guests' convenience. A telephone, a television with cable and pay-per-view channels and WiFi (no extra charge) are provided as well. A selection of pillows ensures a comfortable stay. Bathrooms are equipped with a shower, a bathtub and a whirlpool bath. A hairdryer and bathrobes are available for daily use. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. With jet skiing, canoeing, sailing, catamaraning and diving available, fans of water sports will have plenty to choose from. The fitness rooms are perfect for a comprehensive workout. The wellness offerings at the hotel include a spa and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">All major credit cards, including American Express, VISA, JCB and MasterCard, are accepted for payment.</div>"
"102735360","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Wenquan.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. Wireless internet access allows guests to stay connected while on holiday. Guests arriving by car can park their vehicles in the car park.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. WiFi ensures additional comfort. Guests will also find slippers in their rooms. Bathrooms are equipped with a shower and include bathrobes.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The sports and entertainment facilities at the hotel ensure that guests have plenty of activities to choose from during their stay. There are many ways to relax or stay active at the hotel, including a gym and a spa. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A delicious breakfast provides energy for the rest of the day.</div>"
"102736172","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This resort warmly welcomes guests in Chandigarh.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Services and facilities include a babysitting service, a childcare service, room service and a business centre. Wireless internet access is provided in public areas.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. A safe and a minibar are also available. Guests will also find a tea/coffee station included among the standard features. Equipped with a telephone, a TV and WiFi, the rooms provide many ways for guests to stay connected and entertained. Bathrooms are equipped with a bathtub and a hairdryer.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a refreshing swim in the outdoor pool area. Fine weather can be enjoyed on the terrace. The fitness rooms are perfect for a comprehensive workout. Various wellness options are available at the complex, including a spa, a sauna, a steam bath, a hammam, massage treatments, hydrotherapy treatments and Ayurveda treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The resort includes a restaurant and a bar. Half board can be booked. It is also possible to order breakfast.</div>"
"102738433","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This accommodation is located in the heart of Seminyak.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">10 rooms are available to guests at this accommodation, which includes a lift and a reception desk. Amenities include a baggage storage service and a safe. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. The accommodation has wheelchair-accessible facilities. A garden provides extra space for rest and relaxation in the open air. Travellers with their own cars can use the parking spaces (subject to availability). Other services include a babysitting service (for a fee), a transfer service, room service (limited hours), a laundry service and a coin-operated laundry.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a living area, a kitchen and a bathroom, and air conditioning ensures just the right temperature. Separate bedrooms are available. Additional features include a refrigerator, a stovetop and a microwave. Equipped with a telephone, a flatscreen television with cable channels and WiFi (no extra charge), the rooms provide many ways for guests to stay connected and entertained. Guests will also find slippers in their rooms. Bathrobes are available in the bathrooms. For extra comfort in the bathrooms, guests are offered cosmetic products. Some of the wheelchair-friendly rooms have a wheelchair-accessible bathroom.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. The outdoor pool complex provides invigorating refreshment. Fine weather can be enjoyed on the terrace. There are many ways to relax or stay active at the accommodation, including a spa and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. Breakfast, lunch and dinner offer many delicious options.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The accommodation accepts the following credit cards: VISA and MasterCard.</div>"
"102738464","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Putrajaya.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel welcomes guests in a 21-storey building with a lift and 353 rooms. The friendly staff at the reception desk are happy to answer any questions. Services and facilities include a baggage storage service, a safe, 24-hour room service, 22 conference rooms, a business centre, a banquet hall and a coin-operated laundry. Wireless internet access in public areas (no extra charge) allows guests to stay connected. The hotel has wheelchair-accessible facilities. Guests arriving by car can park their vehicles in the car park. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. A minibar is provided. Guests will also find a tea/coffee station included among the standard features. Equipped with a telephone, a TV and WiFi (for a fee), the rooms provide many ways for guests to stay connected and entertained. Bathrooms include a hairdryer and are equipped with a shower and a bathtub. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex includes a children's swimming area and is ideal for working out or just relaxing. The sun loungers are perfect for soaking up some sun. There are many ways to relax or stay active at the hotel, including a gym and aerobics. Children are well looked after in the kids' club (no extra charge). </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Warm hospitality and a pleasant ambience await guests in 2 restaurants. A delicious breakfast provides energy for the rest of the day.</div>"
"102739364","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in the centre of New York City.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has 189 rooms, which are located on 24 storeys and are reachable by lift. The friendly staff at the reception desk are happy to answer any questions. Amenities include a baggage storage service, a safe and a cash machine. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. There are also a number of shops that make for great strolling and browsing. Guests arriving by car can park their vehicles in the garage or in the car park (for a fee). Further services include a 24-hour security service, 24-hour room service, a laundry service, a coin-operated laundry and a page service. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">The rooms include air conditioning, a living area and a bathroom. Rooms have a double bed, a king-size bed or a sofa bed. Separate bedrooms are available. An extra bed is available for a fee. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. An ironing set is provided for guests' convenience. A telephone, a television with cable and pay-per-view channels, a radio, a CD player and WiFi (no extra charge) are provided as well. Slippers are included. Bathrooms are equipped with a shower and a bathtub. A hairdryer, a vanity mirror and bathrobes are provided. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms with wheelchair-accessible bathrooms are available at the hotel. The hotel has smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">A refreshing swim in the indoor pool complex is a great way to unwind. A sun terrace is a great place to while away the hours. There are many ways to relax or stay active at the hotel, including a gym, billiards, a spa, a beauty salon and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a bar. A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA, Diners Club, JCB and MasterCard.</div>"
"102739381","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located right in the heart of Docklands.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">87 rooms are located on 5 storeys and can be reached by lift. The friendly staff at the reception desk are happy to answer any questions. Amenities available at the hotel include a baggage storage service and a safe. Wireless internet access (no extra charge) is provided in public areas. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. Guests arriving by car can park their vehicles in the car park. Further services include a babysitting service, a childcare service, a transfer service, room service (limited hours), a laundry service, a coin-operated laundry and a page service. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. A balcony is among the standard features of some rooms. An extra bed is available for a fee. There is also a minibar and a desk or, for an additional fee, a safe. Additional features include a refrigerator and a tea/coffee station. An ironing set is provided for guests' convenience. A telephone, a television with pay-per-view channels and WiFi (no extra charge) are provided as well. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower and a bathtub. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex is ideal for exercise and relaxation. Fine weather can be enjoyed on the terrace. There are many ways to relax or stay active at the hotel, including golf, a gym, aerobics and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. Breakfast, brunch, lunch and dinner offer many delicious options.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The hotel accepts the following credit cards: American Express, VISA, Diners Club and MasterCard.</div>"
"102739918","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in the heart of Washington D.C..</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has a lift and features 263 rooms. The friendly staff at the reception desk are happy to answer any questions. A baggage storage service, a safe and a cash machine are available. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. A number of shops, including a souvenir shop, are great for shopping or just browsing. Additional facilities include a TV room. Parking spaces are available to guests travelling by car (for a fee). Other services include a babysitting service (for a fee), 24-hour room service, a laundry service, a coin-operated laundry and a page service. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and central heating. Rooms have a queen-size bed or a king-size bed. There is no additional charge for an extra bed. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. A telephone, a flatscreen television with cable and pay-per-view channels and WiFi (no extra charge) are provided as well. A turndown service provides guests with additional comfort in the evening hours. Bathrooms are equipped with a shower and a bathtub, as well as a hairdryer. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms with wheelchair-accessible bathrooms are also available.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The fitness rooms are perfect for a comprehensive workout. Various wellness options are available at the hotel, including a spa, a sauna, a steam bath, a beauty salon and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Dining facilities include a restaurant, a café and a bar. A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA, Diners Club, JCB and MasterCard.</div>"
"102740433","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Portimão.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has a lift and features 75 rooms. The friendly staff at the reception desk in the lobby are happy to answer any questions. A baggage storage service, a safe, a playroom, room service, a conference room, a business centre and a coin-operated laundry are available. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. Wheelchair-accessible facilities are available. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Services include a hotel shuttle bus. Active guests can make use of the bicycle hire service (for a fee) to explore the surrounding area.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. A balcony is among the standard features of some rooms. Extra beds can be requested. A safe, a minibar and a desk are also available. A telephone, a television with cable channels and WiFi (no extra charge) are provided as well. Bathrooms are equipped with a shower and a bathtub, as well as a hairdryer. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The pool area, which includes indoor and outdoor pools, is the perfect place and relax and recharge. Guests can treat themselves to refreshing drinks at the poolside snack bar and a relaxing soak in the hot tub. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. For guests who wish to keep active, cycling/mountain biking and golf are available. Sport and leisure facilities at the hotel include a gym and aerobics. Various wellness options are available at the hotel, including a spa, a sauna, a hammam, a beauty salon and massage treatments. Children are well looked after in the kids' club. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. Half board is offered as a catering option. Breakfast and dinner are served every day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA and MasterCard.</div>"
"102740704","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Arthurs Seat. For those in need of an adults-only holiday, it provides everything needed for a pleasant stay.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">4 rooms await guests at this hotel, which includes a reception desk. A baggage storage service, a transfer service, a laundry service and a coin-operated laundry are available. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. Amenities include a tea/coffee station, an ironing set, a DVD player and WiFi (no extra charge). Bathrooms are equipped with a shower and include a hairdryer. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. A wellness area with a spa is available at the hotel. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">All major credit cards, including American Express, VISA and MasterCard, are accepted for payment.</div>"
